image_path,image_id,class_id,class_name,group,fold
/kaggle/input/aio-hutech/train\linh chi trắng\LC150.jpg,LC150,3,linh chi trắng,lc qua sang,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC151.jpg,LC151,3,linh chi trắng,lc qua sang,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC152.jpg,LC152,3,linh chi trắng,lc den toi nhieu,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC153.jpg,LC153,3,linh chi trắng,lc nam nhieu kha toi,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC154.jpg,LC154,3,linh chi trắng,lc nam nhieu kha toi,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC155.jpg,LC155,3,linh chi trắng,lc nam nhieu kha toi,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC156.jpg,LC156,3,linh chi trắng,lc nam nhieu kha toi,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC157.jpg,LC157,3,linh chi trắng,lc nam nhieu kha toi,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC158.jpg,LC158,3,linh chi trắng,lc nam nhieu kha toi,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC159.jpg,LC159,3,linh chi trắng,lc nam nhieu kha toi,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC160.jpg,LC160,3,linh chi trắng,lc nam nhieu kha toi,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC161.jpg,LC161,3,linh chi trắng,lc nam nhieu kha toi,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC162.jpg,LC162,3,linh chi trắng,lc nam nhieu kha toi,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC163.jpg,LC163,3,linh chi trắng,lc nam nhieu kha toi,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC164.jpg,LC164,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC165.jpg,LC165,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC166.jpg,LC166,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC167.jpg,LC167,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC168.jpg,LC168,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC169.jpg,LC169,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC170.jpg,LC170,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC171.jpg,LC171,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC172.jpg,LC172,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC173.jpg,LC173,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC174.jpg,LC174,3,linh chi trắng,lc nen xanh 3 cay,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC175.jpg,LC175,3,linh chi trắng,lc nen xanh 3 cay,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC176.jpg,LC176,3,linh chi trắng,lc nen xanh 3 cay,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC177.jpg,LC177,3,linh chi trắng,lc nen xanh 3 cay,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC178.jpg,LC178,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC179.jpg,LC179,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC180.jpg,LC180,3,linh chi trắng,lc nen xanh 3 cay,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC181.jpg,LC181,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC182.jpg,LC182,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC183.jpg,LC183,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC184.jpg,LC184,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC185.jpg,LC185,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC186.jpg,LC186,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC187.jpg,LC187,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC188.jpg,LC188,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC189.jpg,LC189,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC190.jpg,LC190,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC191.jpg,LC191,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC192.jpg,LC192,3,linh chi trắng,lc 2 cay sang toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC193.jpg,LC193,3,linh chi trắng,lc 1 cuc vang nen xanh,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC194.jpg,LC194,3,linh chi trắng,lc 1 cuc vang nen xanh,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC195.jpg,LC195,3,linh chi trắng,lc 1 cuc vang nen xanh,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC196.jpg,LC196,3,linh chi trắng,lc 1 cuc vang nen xanh,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC197.jpg,LC197,3,linh chi trắng,lc 1 cay nhuom xanh,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC198.jpg,LC198,3,linh chi trắng,lc 1 cay nhuom xanh,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC199.jpg,LC199,3,linh chi trắng,lc 1 cay nhuom xanh,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC200.jpg,LC200,3,linh chi trắng,lc 1 cay nhuom xanh,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC201.jpg,LC201,3,linh chi trắng,lc 1 cay nhuom xanh,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC202.jpg,LC202,3,linh chi trắng,lc 3 cay nhuom xanh,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC203.jpg,LC203,3,linh chi trắng,lc 3 cay nhuom xanh,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC204.jpg,LC204,3,linh chi trắng,lc 3 cay nhuom xanh,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC205.jpg,LC205,3,linh chi trắng,lc 3 cay nhuom xanh,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC206.jpg,LC206,3,linh chi trắng,lc 3 cay nhuom xanh,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC207.jpg,LC207,3,linh chi trắng,lc 3 cay nhuom xanh,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC208.jpg,LC208,3,linh chi trắng,lc 3 cay nhuom xanh,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC209.jpg,LC209,3,linh chi trắng,lc 3 cay nhuom xanh,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC210.jpg,LC210,3,linh chi trắng,lc 2 cay nhuom xanh,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC211.jpg,LC211,3,linh chi trắng,lc 2 cay nhuom xanh,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC212.jpg,LC212,3,linh chi trắng,lc 2 cay nhuom xanh,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC213.jpg,LC213,3,linh chi trắng,lc 2 cay nhuom xanh,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC214.jpg,LC214,3,linh chi trắng,lc 2 cay nhuom xanh,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC215.jpg,LC215,3,linh chi trắng,lc 2 cay nhuom xanh,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC216.jpg,LC216,3,linh chi trắng,lc 2 cay nhuom xanh,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC217.jpg,LC217,3,linh chi trắng,lc 3 cay tach ra nhuom xanh,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC218.jpg,LC218,3,linh chi trắng,lc 3 cay tach ra nhuom xanh,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC219.jpg,LC219,3,linh chi trắng,lc 3 cay tach ra nhuom xanh,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC220.jpg,LC220,3,linh chi trắng,lc 3 cay tach ra nhuom xanh,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC221.jpg,LC221,3,linh chi trắng,lc 3 cay tach ra nhuom xanh,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC222.jpg,LC222,3,linh chi trắng,lc 3 cay tach ra nhuom xanh,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC223.jpg,LC223,3,linh chi trắng,lc 3 cay tach ra nhuom xanh,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC224.jpg,LC224,3,linh chi trắng,lc 3 cay tach ra nhuom xanh,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC225.jpg,LC225,3,linh chi trắng,lc 2 dau to nhuom xanh,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC226.jpg,LC226,3,linh chi trắng,lc ao,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC227.jpg,LC227,3,linh chi trắng,lc 2 dau to nhuom xanh,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC228.jpg,LC228,3,linh chi trắng,lc 2 dau to nhuom xanh,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC229.jpg,LC229,3,linh chi trắng,lc 2 dau to nhuom xanh,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC230.jpg,LC230,3,linh chi trắng,lc 2 dau to nhuom xanh,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC231.jpg,LC231,3,linh chi trắng,lc 2 dau to nhuom xanh,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC232.jpg,LC232,3,linh chi trắng,lc 3 dau nhom xanh hep,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC233.jpg,LC233,3,linh chi trắng,lc 3 dau nhom xanh hep,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC234.jpg,LC234,3,linh chi trắng,lc 3 dau nhom xanh hep,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC235.jpg,LC235,3,linh chi trắng,lc 3 dau nhom xanh hep,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC236.jpg,LC236,3,linh chi trắng,lc 3 dau nhom xanh hep,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC237.jpg,LC237,3,linh chi trắng,lc 3 dau nhom xanh hep,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC238.jpg,LC238,3,linh chi trắng,lc dat tren men,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC239.jpg,LC239,3,linh chi trắng,lc dat tren men,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC240.jpg,LC240,3,linh chi trắng,lc 3 dau nhom xanh hep,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC241.jpg,LC241,3,linh chi trắng,lc 3 dau nhom xanh hep,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC242.jpg,LC242,3,linh chi trắng,lc 3 dau nhom xanh hep,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC243.jpg,LC243,3,linh chi trắng,lc 3 dau nhom xanh hep,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC244.jpg,LC244,3,linh chi trắng,lc dat tren men,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC245.jpg,LC245,3,linh chi trắng,lc dat tren men,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC246.jpg,LC246,3,linh chi trắng,lc 3 dau nhom xanh hep,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC247.jpg,LC247,3,linh chi trắng,lc dat tren men,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC248.jpg,LC248,3,linh chi trắng,lc dat tren men,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC249.jpg,LC249,3,linh chi trắng,lc dat tren men,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC250.jpg,LC250,3,linh chi trắng,lc 1 cay dung nen toi,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC251.jpg,LC251,3,linh chi trắng,lc 1 cay dung nen toi,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC252.jpg,LC252,3,linh chi trắng,lc 1 cay dung nen toi,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC253.jpg,LC253,3,linh chi trắng,lc 1 cay dung nen toi,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC254.jpg,LC254,3,linh chi trắng,lc 3 cay dung nen toi,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC255.jpg,LC255,3,linh chi trắng,lc 3 cay dung nen toi,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC256.jpg,LC256,3,linh chi trắng,lc 3 cay dung nen toi,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC257.jpg,LC257,3,linh chi trắng,lc 3 cay dung nen toi,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC258.jpg,LC258,3,linh chi trắng,lc 3 cay dung nen toi,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC259.jpg,LC259,3,linh chi trắng,lc 1 chum dung nen toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC260.jpg,LC260,3,linh chi trắng,lc 1 chum dung nen toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC261.jpg,LC261,3,linh chi trắng,lc 1 chum dung nen toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC262.jpg,LC262,3,linh chi trắng,lc 1 chum dung nen toi,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC263.jpg,LC263,3,linh chi trắng,lc 3 dau chup nen sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC264.jpg,LC264,3,linh chi trắng,lc 3 dau chup nen sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC265.jpg,LC265,3,linh chi trắng,lc 3 dau chup nen sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC266.jpg,LC266,3,linh chi trắng,lc 3 dau chup nen sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC267.jpg,LC267,3,linh chi trắng,lc 3 dau chup nen sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC268.jpg,LC268,3,linh chi trắng,lc 3 dau chup nen sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC269.jpg,LC269,3,linh chi trắng,lc 3 dau chup nen sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC270.jpg,LC270,3,linh chi trắng,lc 3 dau chup nen sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC271.jpg,LC271,3,linh chi trắng,lc 3 dau chup nen sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC272.jpg,LC272,3,linh chi trắng,lc 3 dau chup nen sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC273.jpg,LC273,3,linh chi trắng,lc 2 dau chup nen sang,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC274.jpg,LC274,3,linh chi trắng,lc 2 dau chup nen sang,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC275.jpg,LC275,3,linh chi trắng,lc 2 dau chup nen sang,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC276.jpg,LC276,3,linh chi trắng,lc 3 dau chup nen sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC277.jpg,LC277,3,linh chi trắng,lc 3 dau chup nen sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC278.jpg,LC278,3,linh chi trắng,lc 2 dau chup nen sang,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC279.jpg,LC279,3,linh chi trắng,lc 3 cay nen am dam,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC280.jpg,LC280,3,linh chi trắng,lc 3 cay nen am dam,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC281.jpg,LC281,3,linh chi trắng,lc 2 dau chup nen sang,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC282.jpg,LC282,3,linh chi trắng,lc 2 dau chup nen sang,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC283.jpg,LC283,3,linh chi trắng,lc 3 cay nen am dam,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC284.jpg,LC284,3,linh chi trắng,lc 3 cay nen am dam,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC285.jpg,LC285,3,linh chi trắng,lc 3 cay nen am dam,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC286.jpg,LC286,3,linh chi trắng,lc 2 dau co anh sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC287.jpg,LC287,3,linh chi trắng,lc 2 dau co anh sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC288.jpg,LC288,3,linh chi trắng,lc 2 dau co anh sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC289.jpg,LC289,3,linh chi trắng,lc 2 dau co anh sang,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC290.jpg,LC290,3,linh chi trắng,lc 1 dau co anh sang,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC291.jpg,LC291,3,linh chi trắng,lc 1 dau co anh sang,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC292.jpg,LC292,3,linh chi trắng,lc 3 dau nen tuong,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC293.jpg,LC293,3,linh chi trắng,lc 3 dau nen tuong,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC294.jpg,LC294,3,linh chi trắng,lc chumgnhieu sang,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC295.jpg,LC295,3,linh chi trắng,lc chumgnhieu sang,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC296.jpg,LC296,3,linh chi trắng,lc chumgnhieu sang,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC297.jpg,LC297,3,linh chi trắng,lc chum it sang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC298.jpg,LC298,3,linh chi trắng,lc chum it sang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC299.jpg,LC299,3,linh chi trắng,lc chum it sang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC300.jpg,LC300,3,linh chi trắng,lc chum it sang,2
